Client,Warehouse,Product,2024-01-08,2024-01-15,2024-01-22,2024-01-29,2024-02-05,2024-02-12,2024-02-19,2024-02-26,2024-03-04,2024-03-11,2024-03-18,2024-03-25,2024-04-01
1,235,8932,0.448177,0.466233,0.469777,0.470473,0.470609,0.470636,0.470641,0.470642,0.470642,0.470642,0.470642,0.470642,0.470642
1,235,8954,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,9203,0.195848,0.282858,0.251157,0.217087,0.113627,0.251675,0.286186,0.286186,0.251677,0.251677,0.217168,0.320695,0.217168
1,235,9299,0.172138,0.167345,0.167622,0.167606,0.167607,0.167607,0.167607,0.167607,0.167607,0.167607,0.167607,0.167607,0.167607
1,235,9508,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,9587,3.138723,3.141927,3.091624,3.071543,3.152045,3.130388,3.145920,3.066159,3.230330,3.270176,3.255097,3.139984,3.327358
1,235,9690,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,9932,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,10012,0.092184,0.085776,0.086425,0.086359,0.086366,0.086365,0.086365,0.086365,0.086365,0.086365,0.086365,0.086365,0.086365
1,235,10211,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,10281,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,10468,1.654127,1.601528,1.548610,1.550590,1.548377,1.560303,1.575793,1.586658,1.570989,1.625780,1.628496,1.624536,1.591293
1,235,10517,0.375994,0.388944,0.392649,0.393710,0.394013,0.394100,0.394125,0.394132,0.394134,0.394134,0.394135,0.394135,0.394135
1,235,10590,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,10674,0.746668,0.831267,0.869578,0.886926,0.894783,0.898340,0.899951,0.900681,0.901011,0.901161,0.901229,0.901259,0.901273
1,235,11017,2.237697,2.166192,2.122356,2.032110,1.763817,1.783050,1.705293,1.752986,1.715387,1.561552,1.662158,1.732377,1.625801
1,235,11474,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,11797,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,11931,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,11972,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,11992,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,12098,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,12109,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,12163,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,12201,1.229612,1.287045,1.479402,1.443270,1.443244,1.443576,1.451351,1.492812,1.439086,1.482906,1.482789,1.596604,1.509566
1,235,12643,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,12756,3.694234,3.458584,3.515946,3.479220,3.433823,3.437874,3.452027,3.414715,3.399262,3.448330,3.447020,3.458249,3.526836
1,235,12934,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,13012,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,13238,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,13253,0.473001,0.293200,0.407190,0.334923,0.380739,0.351692,0.370107,0.358433,0.365834,0.361142,0.364117,0.362231,0.363426
1,235,13686,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,13692,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,13720,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,14013,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,14059,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,14116,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
1,235,14186,0.097553,0.065886,0.097399,0.097398,0.081645,0.081645,0.097398,0.097398,0.097398,0.097398,0.050137,0.081645,0.097398
2,251,58,151.031644,150.581080,147.154525,149.895536,149.123750,149.766626,149.080847,152.007702,151.735145,154.382599,153.494638,155.829642,157.382992
2,251,95,229.177456,227.907795,232.656442,237.883083,242.034754,248.799213,249.545747,252.318690,249.785824,256.526089,253.210648,255.873175,252.497822
2,251,103,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,167,44.533390,44.282572,46.012116,47.230706,46.086764,45.460989,45.013075,45.524990,46.543489,47.137033,47.010093,46.869952,47.345031
2,251,176,19.896991,20.574925,21.467408,22.085237,22.076722,22.451566,22.552419,22.366627,22.150137,22.168936,22.294013,22.776943,23.114783
2,251,265,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,375,18.012513,17.644245,17.446907,16.876294,17.226445,16.897402,16.489354,16.421720,16.600680,17.149285,16.662683,16.544288,16.988151
2,251,387,152.034328,148.917087,149.077183,150.987932,151.645658,151.042655,149.578839,151.753385,150.363533,150.747964,149.462303,150.557390,151.310617
2,251,558,48.365478,45.824911,45.639853,45.912867,44.673687,44.155796,44.367163,45.252660,43.600002,43.288206,42.957839,43.337739,42.195494
2,251,627,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,829,94.856892,96.779956,98.490829,100.941785,101.541324,102.698954,103.636811,106.095717,108.281067,109.855256,110.868688,111.521056,115.520319
2,251,839,74.191795,71.844982,72.879336,73.183692,72.009808,70.646673,71.382070,71.186615,71.883416,72.609842,73.599561,72.746339,72.775254
2,251,850,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,885,106.796757,107.689177,111.218813,109.616232,106.551433,102.210654,103.617449,100.363939,105.961634,104.158040,102.521933,101.359936,105.390247
2,251,983,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,999,66.320032,67.952664,71.744538,73.988449,75.299383,76.312533,75.106345,72.855490,74.313725,73.759439,75.349155,81.551308,84.236478
2,251,1029,34.140443,34.565980,35.741164,37.008145,36.820283,37.099688,37.054704,37.223084,37.928468,37.791357,37.620529,37.637301,37.606943
2,251,1038,183.397428,188.355918,190.285396,196.537497,199.462118,201.748830,200.665705,207.806485,209.813673,209.356404,204.742247,210.035143,210.088563
2,251,1042,4.768836,5.606960,6.918551,6.521371,6.611257,6.941297,6.690306,6.798546,6.992265,6.994290,6.862768,7.004824,7.028833
2,251,1177,34.215040,33.213740,33.142281,34.273951,34.109585,33.659092,33.662878,34.669062,34.580487,34.952415,35.081577,36.002119,35.959422
2,251,1218,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,1225,92.632907,91.401703,93.250543,94.182093,94.242324,93.796170,94.733668,95.605932,96.168171,96.806608,96.866798,97.172845,98.621140
2,251,1242,38.780281,39.706054,39.796335,40.957447,41.162558,39.526197,40.475601,40.663867,43.361076,46.430018,46.693536,45.296095,45.072598
2,251,1263,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,1298,8.583756,9.653369,8.885748,8.981939,9.085322,9.623139,9.102722,9.256568,9.090816,9.355557,8.788636,8.741847,8.893703
2,251,1312,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,1363,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,1385,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,1489,138.462595,134.159949,135.187078,136.487771,136.639241,135.695064,135.386490,136.883557,136.172027,136.641866,136.198228,136.868141,137.995098
2,251,1530,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,1693,251.204092,247.364248,244.352328,244.192750,244.596231,245.819837,243.276943,244.783501,245.689780,246.506898,243.048007,245.381112,245.830178
2,251,1718,49.521651,48.959258,49.378650,49.560025,49.520803,49.199940,49.330871,49.559298,49.685267,49.572298,49.624928,49.709889,50.062271
2,251,1747,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,1871,387.628571,372.963883,400.779054,404.111382,416.574966,430.229161,444.337339,454.890546,459.466980,458.206848,454.849561,459.975037,469.037669
2,251,1929,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,1942,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,2034,24.955801,25.260944,25.498100,25.905114,26.132152,26.188367,26.491491,26.704991,26.649016,26.635998,26.661577,26.746782,26.564634
2,251,2052,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,2116,39.762646,37.943123,38.020168,38.897441,39.939120,39.243077,39.579665,39.385920,43.528784,42.844929,42.225816,41.779668,43.806411
2,251,2126,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,2219,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,2284,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,2291,206.147887,207.785027,211.040482,214.324816,214.976102,217.215399,219.301955,224.964592,229.101359,233.936382,236.432275,240.476316,241.721290
2,251,2333,1.586758,1.613576,1.684907,1.515166,1.520968,1.503942,1.445753,1.457618,1.451779,1.445105,1.430026,1.437858,1.286371
2,251,2373,118.023401,118.554670,122.982099,124.249866,122.440307,119.309628,122.037193,121.073918,124.066301,126.368474,129.601935,132.155188,131.078485
2,251,2438,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,2483,119.781961,120.697591,119.643100,120.418930,120.477832,121.084370,120.276233,121.722902,122.086876,122.911540,121.626493,122.173402,122.142873
2,251,2522,85.479477,83.086897,86.184968,84.243553,87.315585,86.047090,88.230217,87.221592,89.400212,87.853475,88.491699,88.188735,89.045586
2,251,2523,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,2528,282.398855,285.816019,285.298807,286.594563,289.804106,289.534017,286.469941,298.483697,297.327960,299.665483,296.306266,302.045040,303.234416
2,251,2535,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,2583,40.136756,41.427014,42.443133,43.161304,44.193337,45.893100,47.031616,48.759344,49.512103,50.784575,52.008929,54.110181,54.980356
2,251,2594,124.721076,121.841431,121.739629,121.901017,117.077901,115.866735,115.624125,117.401385,113.136581,113.341404,113.538190,114.302583,111.592359
2,251,2616,42.768448,41.744516,42.159094,42.109087,43.176311,43.348254,43.522346,43.478890,43.779777,44.054474,44.457935,44.904574,45.159735
2,251,2655,295.948409,268.870494,267.905984,262.896390,282.966839,282.425847,276.932428,280.181898,294.768698,290.858589,280.817717,283.029755,292.404535
2,251,2723,930.967930,911.696255,951.982275,936.869669,992.014269,966.967532,986.177027,975.793757,1007.410380,1036.889022,1073.767538,1068.458032,1081.779605
2,251,2784,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,2829,164.613694,166.735784,153.323643,143.774570,147.985920,153.661998,147.309914,142.059866,150.351331,155.675508,148.942738,145.244403,151.469669
2,251,2962,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,3011,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,3059,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,3095,42.742699,43.002220,43.867830,44.223358,44.611696,45.191327,46.293940,46.543551,48.721124,49.653228,50.352930,50.675136,52.233992
2,251,3107,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,3112,155.052103,153.965517,154.135149,156.054487,155.924260,154.871140,155.382197,156.999785,156.900172,157.935868,156.324962,156.845300,157.363635
2,251,3114,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,3182,300.405769,300.989689,309.101651,318.681617,316.203000,317.169696,319.771017,323.602390,326.794330,330.281461,337.454967,344.686309,343.167127
2,251,3236,151.015867,146.285190,146.786321,147.380870,147.013475,145.130799,145.707899,148.438839,147.747954,145.959657,146.067172,147.640695,148.241765
2,251,3241,208.730488,199.112674,197.059856,195.525791,195.411270,189.052797,189.250929,188.686458,193.874491,191.955997,189.153679,192.467620,197.072759
2,251,3439,9.951805,9.972030,10.343754,10.105142,10.286981,10.387916,10.529292,10.732515,11.006354,11.260994,12.050037,12.280598,12.478944
2,251,3533,112.953349,110.536611,110.096151,111.197418,112.619368,113.997855,113.415737,112.504098,117.431282,120.079478,116.058494,116.775514,122.041188
2,251,3593,103.186340,103.348986,103.258549,104.120665,105.205570,104.768619,104.808085,105.094605,104.761847,104.384435,104.924509,105.682569,105.573381
2,251,3620,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,3666,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,3815,12.889657,14.943697,16.839175,17.390792,17.970047,17.952857,16.869623,15.923802,16.398089,15.806790,15.264721,14.567961,14.636182
2,251,3816,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,3888,221.582685,224.274329,222.196346,224.969522,219.141188,216.209226,215.602608,214.063832,214.773204,211.798435,209.054491,207.007229,214.465043
2,251,3890,110.540929,106.794334,107.863505,109.735454,106.986221,104.882746,106.296595,111.143530,110.946381,111.196612,107.061500,107.782478,110.568760
2,251,3908,163.665128,156.050960,157.399111,160.584697,155.838916,153.639774,153.996047,155.007710,156.785108,155.648507,154.671346,155.643761,160.957534
2,251,3942,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,3975,18.634179,17.746777,17.534928,17.897491,17.795115,17.664890,17.494450,18.017898,18.063179,18.124738,18.137564,18.778000,18.817109
2,251,4154,347.976876,331.146139,334.905717,337.014151,328.982317,331.097709,331.700368,336.689350,340.386250,341.348367,335.958886,341.734385,344.446647
2,251,4306,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,4314,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,4338,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,4570,79.445164,79.377413,82.854816,86.913732,88.058434,86.367863,88.319112,92.775021,90.573875,88.669415,96.546567,101.122023,100.266677
2,251,4683,104.519068,103.084476,103.207662,104.110115,102.865621,101.939622,101.700205,103.366276,103.032782,102.640694,102.347236,104.201155,103.898903
2,251,4698,54.419834,53.416660,52.901574,54.299122,54.111535,54.972164,55.222566,55.511370,57.000532,57.043726,55.723784,56.181508,56.224983
2,251,4699,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,4704,56.417001,56.829077,57.235331,57.722854,57.789464,57.478421,57.394684,58.279537,58.212288,58.176087,57.994282,58.357647,59.332722
2,251,4743,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,4808,628.042237,622.858873,621.107320,631.048180,641.676347,649.059997,646.516670,649.773502,659.180419,662.083960,662.119641,659.533163,660.215700
2,251,4859,165.726781,157.906296,160.571515,159.201155,154.814734,152.215337,152.301010,154.140389,153.496731,153.865071,151.453904,154.491062,153.368095
2,251,4867,1.869610,2.052076,2.159438,2.089459,2.249611,2.373242,2.401030,2.578452,2.541237,2.572617,2.569844,2.546892,2.577012
2,251,4917,324.598353,303.546168,305.257462,300.234262,301.611638,296.319548,292.838964,293.272925,316.409190,313.469803,312.184001,310.469767,322.785915
2,251,4920,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5109,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5126,220.827771,217.910874,218.854615,223.244989,224.499853,228.240462,228.967351,230.739094,231.895685,231.788425,230.702520,232.351391,233.447633
2,251,5202,191.077436,192.871436,188.123932,195.612484,189.668061,189.714714,188.725857,191.059917,191.727798,195.763390,192.648746,212.067052,216.182448
2,251,5203,21.014250,21.258869,21.104909,21.282130,21.489002,21.766132,21.803319,22.075097,22.210932,22.321706,22.332657,22.984074,22.933989
2,251,5217,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5332,144.039816,138.387470,143.921327,148.065616,145.788729,142.461007,141.724135,141.611472,150.162428,146.219785,143.158889,142.536477,145.267385
2,251,5348,18.823834,18.635042,19.269980,19.249503,19.448777,19.482313,19.604516,19.728466,19.723790,19.746508,19.692274,19.905712,19.913796
2,251,5356,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5393,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5400,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5404,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5425,196.395899,200.864834,202.979984,207.526006,213.143787,215.518504,219.232316,221.357069,229.969659,231.086539,231.927339,233.804228,238.120894
2,251,5444,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5523,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5575,53.402857,53.032158,53.406894,54.033630,54.473069,54.417694,54.270304,54.053853,55.428700,56.684607,55.386583,54.602707,55.405755
2,251,5601,69.973266,68.970134,69.136830,70.368938,71.460228,71.732580,71.411361,72.278418,72.526185,72.411392,72.022309,73.092826,72.937710
2,251,5645,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5755,55.657028,56.221437,56.954048,57.335459,57.221870,57.244503,57.513299,58.392548,58.103820,57.991973,58.128270,58.673983,58.255632
2,251,5826,27.960691,27.388985,27.121926,27.062706,27.021490,26.526257,26.213940,26.625745,26.691049,26.287236,26.243024,26.131003,26.654273
2,251,5890,73.127277,72.911644,73.040842,73.864152,73.768953,73.931260,73.460618,73.184396,73.524298,73.411746,72.855860,73.111012,73.106483
2,251,5914,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5920,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5927,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,5934,152.716496,146.301446,150.476396,150.026444,151.497765,149.598747,148.918276,151.375393,152.618852,151.763548,152.157415,154.969556,157.796124
2,251,5949,30.742367,29.827861,29.706504,29.946835,29.276353,28.933005,28.933776,28.994215,29.450560,29.427316,29.088456,28.949755,29.369399
2,251,6045,106.496566,102.748665,101.903987,102.987811,102.578032,102.072449,101.790332,102.405595,101.898065,101.593233,101.034733,101.798278,102.480049
2,251,6068,84.175624,83.438838,85.810444,86.602705,86.013106,83.269637,82.881427,86.297486,86.700006,84.725249,81.582776,82.698621,83.098948
2,251,6079,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,6113,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,6198,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,6238,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,6385,48.138036,46.951874,47.234894,48.572499,48.297913,47.930595,47.462023,49.013358,49.033534,48.789873,48.656895,49.707551,49.373023
2,251,6404,437.779171,426.396466,420.229140,423.922307,414.224362,410.758716,414.336707,416.631365,419.837662,420.160201,417.733948,415.460699,419.651768
2,251,6421,80.295763,79.690743,80.437855,81.761558,82.548150,82.741737,82.143564,82.868084,83.219086,83.709109,83.376077,83.737477,83.883682
2,251,6430,86.124158,82.262830,83.483893,86.311433,84.749577,80.804311,81.833411,83.905558,82.863931,80.885500,79.176489,79.500118,79.998616
2,251,6467,63.586732,61.816840,62.885107,63.815029,61.948962,62.348756,62.097070,64.119681,64.750905,64.180017,65.537457,63.871601,67.203395
2,251,6597,131.531816,130.662802,130.245734,130.767075,129.382737,129.200242,129.118584,131.099278,130.109429,130.492222,130.715037,131.834406,132.660593
2,251,6628,116.285357,111.582433,114.590474,117.849040,115.527600,113.922605,113.804947,114.460325,115.004562,115.004594,115.136246,115.934751,116.817590
2,251,6633,42.209007,44.543329,46.755166,48.339150,45.876118,44.209311,42.845317,43.921876,45.438970,43.830870,43.497183,43.013009,40.381477
2,251,6646,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,6742,24.002769,24.022809,24.474467,25.343728,25.609049,25.774454,25.652084,26.023892,26.292190,26.394745,26.412756,26.617761,26.923737
2,251,6744,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,6781,12.061771,12.355788,13.334047,14.008837,14.678732,14.001029,14.880206,15.806162,15.881016,15.214325,15.443385,15.165020,15.083886
2,251,6786,33.947961,32.881586,32.662896,32.602974,32.660412,32.443084,32.130073,32.269391,32.578215,32.461690,32.249157,32.415655,32.639760
2,251,6793,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,6827,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,6874,32.529304,31.587425,30.236463,29.988404,31.008796,31.371338,30.570848,30.367713,31.260765,31.945432,31.539399,31.539557,32.878970
2,251,6877,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,6888,280.254982,267.073520,274.249686,281.977395,274.688337,264.487771,272.990475,284.858802,279.290849,276.169966,286.874177,299.565296,288.458911
2,251,6930,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,6990,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,7025,133.850991,131.101163,133.139504,134.127020,133.703231,132.696915,134.240309,134.802209,139.073847,141.083800,137.130901,136.315565,138.819189
2,251,7085,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,7174,14.222762,14.210983,14.595863,14.480095,14.422869,14.224955,14.422624,14.733312,14.592080,14.507343,14.761553,14.648571,14.705062
2,251,7245,17.347491,18.141294,17.588507,17.714942,18.332669,18.675439,18.703869,18.636707,19.044015,19.465346,19.415587,19.200232,19.874772
2,251,7271,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,7380,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,7396,168.883483,169.086378,171.303470,173.138951,174.455524,177.413053,175.831397,176.847447,176.916984,178.060735,177.660087,176.247373,177.506881
2,251,7430,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
2,251,7444,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025,0.000025
